id,title,imageSrc,url,cookTime,carbohydrates,fat,protein,calories,like,dislike
414,Power Granola,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/414-Diabetic-power-granola_AdobeStock_182490289_022621_28501105.jpg,https://www.diabetesfoodhub.org/recipes/power-granola.html?home-category_id=20,,8.0,17.0,5.0,200.0,10.0,1.0
99,Breakfast Egg and Ham Burrito,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/99-diabetic-breakfast-burrito_127230797_101119_28501105.jpg,https://www.diabetesfoodhub.org/recipes/breakfast-egg-and-ham-burrito.html?home-category_id=20,,15.0,8.0,16.0,200.0,76.0,13.0
71,Barbecued Rosemary Chicken,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_71_bbqRosemaryChicken_178626746_050118_28501105.jpg,https://www.diabetesfoodhub.org/recipes/barbecued-rosemary-chicken.html?home-category_id=20,10 min,17.0,7.0,24.0,235.0,43.0,4.0
48,Asian Pork Chops,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/048-diabetic-Asian-Pork-Chops_PNC_MG_0043-Edit-%28ZF-5661-35964-1-078%29_438153979.jpg,https://www.diabetesfoodhub.org/recipes/asian-pork-chops.html?home-category_id=20,10 min,5.0,13.0,23.0,230.0,29.0,6.0
1988,Spinach and Parmesan Egg Bites,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1988-diabetic-Spinach-Parmesan-Quiche-Bites_KDBH-bookazine_012821_28501105.jpg,https://www.diabetesfoodhub.org/recipes/spinach-and-parmesan-quiche-bites.html?home-category_id=20,20 min,3.0,1.5,6.0,50.0,42.0,4.0
495,Slow Cooker Pulled BBQ Chicken,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/495-diabetic-slow-cooker-bbq-chicken_AdobeStock_157498387_022521_28501105.jpg,https://www.diabetesfoodhub.org/recipes/slow-cooker-pulled-bbq-chicken.html?home-category_id=20,6 hr,9.0,6.0,16.0,160.0,20.0,4.0
601,Zucchini Pizza,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_601_Zucchini_Pizza_PNCImages_03012018_3995916988.jpg,https://www.diabetesfoodhub.org/recipes/zucchini-pizza.html?home-category_id=20,40 min,10.0,6.0,10.0,130.0,10.0,0.0
819,Ronaldo’s Cuban Sandwich,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_819_CubanoSandwich_SaboresDeCuba_022618_544486295.jpg,https://www.diabetesfoodhub.org/recipes/ronaldo’s-cuban-sandwich.html?home-category_id=20,18 min,16.0,6.0,20.0,190.0,7.0,0.0
497,Slow-Cooker Chicken Fajita Burritos,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/497-diabetic-slow-cooker-chicken-burrito_AdobeStock_270329086_022621_28501105.jpg,https://www.diabetesfoodhub.org/recipes/slow-cooker-chicken-fajita-burritos.html?home-category_id=20,6 hr,33.0,7.0,29.0,260.0,28.0,1.0
623,Blueberry Yogurt Lemon Bars,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_623_BlueberryYogurtLemonBars_HibiscusCitrusBerryCooler_WholeCooking_022618_544486295.jpg,https://www.diabetesfoodhub.org/recipes/blueberry-yogurt-lemon-bars.html?home-category_id=20,45 min,10.0,4.0,4.0,90.0,13.0,2.0
347,Marinated Grilled Salmon - Foodie Recipe,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/ThinkstockPhotos-509422213_3702247781.jpg,https://www.diabetesfoodhub.org/recipes/marinated-grilled-salmon-foodie-recipe.html?home-category_id=20,,2.0,12.0,26.0,225.0,20.0,0.0
160,Chicken Caesar Salad Lunch Wraps,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/160-diabetic-chicken-caesar-salad-lunch-wraps_Diabetes-Cookbook_DF_101818_1021x779_28501105.jpg,https://www.diabetesfoodhub.org/recipes/chicken-caesar-salad-lunch-wraps.html?home-category_id=20,,21.0,9.0,25.0,220.0,18.0,3.0
333,Kid-Friendly Meatballs,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_333_Kid-Friendly_Meatballs_iStock-175542555_02282018_28501105.jpg,https://www.diabetesfoodhub.org/recipes/kid-friendly-meatballs.html?home-category_id=20,45 min,8.0,4.5,10.0,110.0,10.0,2.0
1837,Pecan-Crusted Chicken Breast,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1837-diabetic-pecan-crusted-chicken-breast_JulAug20DF_clean-simple_061720_28501105.jpg,https://www.diabetesfoodhub.org/recipes/pecan-crusted-chicken-breast.html?home-category_id=20,20 min,3.0,15.0,37.0,300.0,9.0,0.0
2024,Microwave Egg and Veggie Jars,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2024-Microwave-Breakfast-Cups_DaVita_040121_28501105.jpg,https://www.diabetesfoodhub.org/recipes/microwave-egg-and-veggie-jars.html?home-category_id=20,2 min,3.0,18.0,20.0,260.0,22.0,5.0
414,Power Granola,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/414-Diabetic-power-granola_AdobeStock_182490289_022621_28501105.jpg,https://www.diabetesfoodhub.org/recipes/power-granola.html?home-category_id=20,,8.0,17.0,5.0,200.0,10.0,1.0
99,Breakfast Egg and Ham Burrito,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/99-diabetic-breakfast-burrito_127230797_101119_28501105.jpg,https://www.diabetesfoodhub.org/recipes/breakfast-egg-and-ham-burrito.html?home-category_id=20,,15.0,8.0,16.0,200.0,76.0,13.0
71,Barbecued Rosemary Chicken,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_71_bbqRosemaryChicken_178626746_050118_28501105.jpg,https://www.diabetesfoodhub.org/recipes/barbecued-rosemary-chicken.html?home-category_id=20,10 min,17.0,7.0,24.0,235.0,43.0,4.0
48,Asian Pork Chops,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/048-diabetic-Asian-Pork-Chops_PNC_MG_0043-Edit-%28ZF-5661-35964-1-078%29_438153979.jpg,https://www.diabetesfoodhub.org/recipes/asian-pork-chops.html?home-category_id=20,10 min,5.0,13.0,23.0,230.0,29.0,6.0
1988,Spinach and Parmesan Egg Bites,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1988-diabetic-Spinach-Parmesan-Quiche-Bites_KDBH-bookazine_012821_28501105.jpg,https://www.diabetesfoodhub.org/recipes/spinach-and-parmesan-quiche-bites.html?home-category_id=20,20 min,3.0,1.5,6.0,50.0,42.0,4.0
495,Slow Cooker Pulled BBQ Chicken,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/495-diabetic-slow-cooker-bbq-chicken_AdobeStock_157498387_022521_28501105.jpg,https://www.diabetesfoodhub.org/recipes/slow-cooker-pulled-bbq-chicken.html?home-category_id=20,6 hr,9.0,6.0,16.0,160.0,20.0,4.0
312,High-Fiber Zucchini Muffins,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_312_High-Fiber_Zucchini_Muffins_ThinkstockPhotos-115757488_02282018_28501105.jpg,https://www.diabetesfoodhub.org/recipes/high-fiber-zucchini-muffins.html?home-category_id=20,,28.0,6.0,5.0,185.0,8.0,0.0
2023,Crustless Mediterranean Quiche,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2023-diabetic-crustless-mediterranean-quiche_diabetes-cookbook_081618_1021x779_28501105.jpg,https://www.diabetesfoodhub.org/recipes/crustless-mediterranean-quiche.html?home-category_id=20,45 min,7.0,8.0,8.0,140.0,18.0,1.0
1859,Beef Fajitas,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1859-diabetic-beef-fajitas_12-week_DFJanFeb20_120219_28501105.jpg,https://www.diabetesfoodhub.org/recipes/beef-fajitas.html?home-category_id=20,10 min,31.0,18.0,45.0,470.0,12.0,0.0
306,Healthy Taco Dip,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_306_Healthy_Taco_Dip_MG_3751-Edit-%28ZF-5661-35964-1-113%29_02282018_3995916988.jpg,https://www.diabetesfoodhub.org/recipes/healthy-taco-dip.html?home-category_id=20,,4.0,2.5,3.0,45.0,8.0,0.0
2104,"Cheesy Chicken, Brussel Sprouts & Mushroom Bake",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/cheesy-chicken-brussel-sprouts-mushroom-bake_7376454.jpg,https://www.diabetesfoodhub.org/recipes/cheesy-chicken-brussel-sprouts-mushroom-bake.html?home-category_id=20,15 min,19.0,15.0,35.0,340.0,7.0,0.0
925,Cold Pasta Salad,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Cold%20Pasta%20Salad%20_2758416245.jpg,https://www.diabetesfoodhub.org/recipes/team-tackle-cold-pasta-salad.html?home-category_id=20,,40.0,5.0,7.0,220.0,39.0,16.0
272,"Green Bean ""Fries""",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_272_Green_Bean_Fries_PNCImages_02272018_438153979.jpg,https://www.diabetesfoodhub.org/recipes/green-bean-fries.html?home-category_id=20,,14.0,2.0,4.0,90.0,7.0,2.0
413,Potato Casserole,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_413_Potato_Casserole_02282018_145235221.jpg,https://www.diabetesfoodhub.org/recipes/potato-casserole.html?home-category_id=20,,17.0,3.0,5.0,105.0,3.0,0.0
346,Marinated Grilled Chicken with Zucchini,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/346-Marinated-Grilled-Chicken-Zucchini_466438540_04112018%20_28501105.jpg,https://www.diabetesfoodhub.org/recipes/marinated-grilled-chicken-with-zucchini.html?home-category_id=20,,7.0,13.0,25.0,250.0,12.0,3.0
707,Garlic Mashed Potato Soup,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_707_GarlicMashedPotatoSoup_SixOClockScramble_022618_544486295.jpg,https://www.diabetesfoodhub.org/recipes/garlic-mashed-potato-soup.html?home-category_id=20,30 min,24.0,4.0,7.0,155.0,11.0,0.0
30,Slow-Cooker Hawaiian Pork Tacos,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/030-diabetic-slow-cooker-pulled-pork-tacos_AdobeStock_366709003_022621_28501105.jpg,https://www.diabetesfoodhub.org/recipes/slow-cooker-hawaiian-pork-tacos.html?home-category_id=20,8 hr,17.0,8.0,40.0,280.0,7.0,0.0
2051,Roasted Cabbage Steaks,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2051-diabetic-Cabbage-Steaks_DaVita_040821_2954132080.jpg,https://www.diabetesfoodhub.org/recipes/roasted-cabbage-steaks.html?home-category_id=20,1 hr,9.0,5.0,2.0,90.0,3.0,0.0
2084,Watermelon Lime Slushie,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2084-diabetic-low-carb-watermelon-mint-slushies_low-carb-brissette_050721_28501105.jpg,https://www.diabetesfoodhub.org/recipes/watermelon-lime-slushie.html?home-category_id=20,,7.0,0.0,1.0,25.0,55.0,8.0
379,Shakshuka ,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/379-Shakshuka-Diabetic_532255108_060118_28501105.jpg,https://www.diabetesfoodhub.org/recipes/north-african-shakshuka.html?home-category_id=20,30 min,10.0,10.0,9.0,160.0,29.0,4.0
366,Mini-Peach Crisps,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_366_Mini-Peach_Crisps_iStock-186821760_02282018_28501105.jpg,https://www.diabetesfoodhub.org/recipes/mini-peach-crisps.html?home-category_id=20,,20.0,8.0,2.0,150.0,4.0,1.0
271,Greek Yogurt Chocolate Mousse,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/271-diabetic-dessert-greek-yogurt-chocolate-mousse_Diabetes-Cookbook_DF_101818_1021x779_28501105.jpg,https://www.diabetesfoodhub.org/recipes/greek-yogurt-chocolate-mousse.html?home-category_id=20,,17.0,4.0,9.0,130.0,16.0,0.0
2057,Cinnamon French Vanilla Overnight Oats,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2057-diabetic-Cinnamon-Vanilla-Overnight-Oats_Splenda_042721_28501105.jpg,https://www.diabetesfoodhub.org/recipes/cinnamon-french-vanilla-overnight-oats.html?home-category_id=20,,47.0,8.0,14.0,290.0,14.0,1.0
298,Grilled Veggie Wrap,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/shutterstock_425424460_2692541052.jpg,https://www.diabetesfoodhub.org/recipes/grilled-veggie-wrap.html?home-category_id=20,,29.0,10.0,12.0,195.0,17.0,2.0
1726,Pastelón,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1656-diabetic-plantain-shepherds-pie-pastelon_latin-comfort-foods_1021x779_1_28501105.jpg,https://www.diabetesfoodhub.org/recipes/pastelón.html?home-category_id=20,1 hr 18 min,39.0,9.0,20.0,310.0,18.0,5.0
1404,Pizza Dough,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Secrets-Healthy-Cooking-Pizza-Dough_2567585477.jpg,https://www.diabetesfoodhub.org/recipes/pizza-dough.html?home-category_id=20,,21.0,1.0,4.0,115.0,6.0,0.0
1665,"""Spaghetti"" and Meatballs",https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1665-diabetic-spaghetti-squash-meatballs_MFTK-comfort-favorites_100418_1021x779_28501105.jpg,https://www.diabetesfoodhub.org/recipes/spaghetti-and-meatballs.html?home-category_id=20,50 min,25.0,11.0,29.0,320.0,14.0,2.0
2054,Milk Chocolate Peanut Butter Banana Smoothie,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2025-diabetic-Milk-Chocolate-Peanut-Butter-Banana-Smoothie_Splenda_042721_28501105.jpg,https://www.diabetesfoodhub.org/recipes/milk-chocolate-peanut-butter-banana-smoothie.html?home-category_id=20,,19.0,11.0,11.0,190.0,18.0,4.0
2071,Cashew Chicken with Bell Peppers,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2071-diabetic-low-carb-cashew-chicken-bell-pepper_low-carb-brissette_050721_28501105.jpg,https://www.diabetesfoodhub.org/recipes/cashew-chicken-with-bell-peppers.html?home-category_id=20,15 min,15.0,17.0,22.0,300.0,11.0,0.0
530,Summer Fruit Smoothie,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/530-diabetic-summer-fruit-smoothie_AdobeStock119096304_012121_28501105.jpg,https://www.diabetesfoodhub.org/recipes/summer-fruit-smoothie.html?home-category_id=20,,22.0,5.0,5.0,140.0,19.0,4.0
415,Power Lunch Salad,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/415-diabetic-power-lunch-salad_diabetes-cookbook_081618_1021x779_28501105.jpg,https://www.diabetesfoodhub.org/recipes/power-lunch-salad.html?home-category_id=20,,28.0,14.0,18.0,310.0,13.0,1.0
548,Sweet Potato Soufflé,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/548-diabetic-sweet-potato-souffle_diabetes-cookbook_081618_1021x779_28501105.jpg,https://www.diabetesfoodhub.org/recipes/sweet-potato-soufflé.html?home-category_id=20,1 hr 15 min,25.0,6.0,5.0,160.0,1.0,0.0
584,Whole Grain Chicken Pot Pie,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/584-diabetic-whole-grain-pot-pie_AS_41652304_100219_28501105.jpg,https://www.diabetesfoodhub.org/recipes/whole-grain-chicken-pot-pie.html?home-category_id=20,,33.0,9.0,21.0,290.0,26.0,1.0
83,Berries and Cream,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_83_Berries_and_Cream_PNCImages_MG_9700-Edit-%28ZF-5661-35964-1-067%2902262018_438153979.jpg,https://www.diabetesfoodhub.org/recipes/berries-and-cream.html?home-category_id=20,,19.0,1.0,2.0,90.0,30.0,5.0
197,Crab Cake Burger,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_197_Crab_Cake_Burger_ThinkstockPhotos-463699143_04112018%20_28501105.jpg,https://www.diabetesfoodhub.org/recipes/crab-cake-burger.html?home-category_id=20,15 min,17.0,10.0,10.0,195.0,10.0,0.0
113,Budget-Friendly Braised Chicken Thighs with Mushrooms,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/113-diabetic-budget-friendly-braised-chicken-thighs-mushrooms_Diabetes-Cookbook_thinkstock520176150_103018_1021x779_28501105.jpg,https://www.diabetesfoodhub.org/recipes/budget-friendly-braised-chicken-thighs-with-mushrooms.html?home-category_id=20,,6.0,11.0,22.0,210.0,29.0,6.0
669,Cool Weather Cobbler,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/RecId_669_CoolWeatherCobbler_WholeCooking_022618_544486295.jpg,https://www.diabetesfoodhub.org/recipes/cool-weather-cobbler.html?home-category_id=20,45 min,26.0,9.0,5.0,190.0,1.0,0.0
1986,Ham and Broccoli Frittata,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1986-diabetic-Ham-Broccoli-Frittata_KDBH-bookazine_012821_28501105.jpg,https://www.diabetesfoodhub.org/recipes/ham-and-broccoli-frittata.html?home-category_id=20,25 min,14.0,6.0,15.0,170.0,19.0,0.0
1667,Slow-Cooked Meat Loaf,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1667-diabetic-slow-cooker-meatloaf_new-soul-food-cookbook_100518_1021x779_28501105.jpg,https://www.diabetesfoodhub.org/recipes/slow-cooked-meat-loaf.html?home-category_id=20,6 hr,13.0,10.0,26.0,260.0,9.0,0.0
86,Black Bean and Corn Salad,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/0086-diabetic-black-bean-corn-salad_diabetes-cookbook_081618_1021x779_28501105.jpg,https://www.diabetesfoodhub.org/recipes/black-bean-and-corn-salad-quick-recipe.html?home-category_id=20,,16.0,4.0,4.0,110.0,35.0,7.0
152,Cheesy Cauliflower Tots,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/152-diabetic-cheesy-cauliflower-tots_Diabetes-Ckbk_DFMayJun19_040219_28501105.jpg,https://www.diabetesfoodhub.org/recipes/cheesy-cauliflower-tots.html?home-category_id=20,25 min,9.0,3.0,6.0,80.0,6.0,0.0
1811,Air Fryer Buttermilk Fried Chicken,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1811-diabetic-air-fryer-buttermilk-fried-chicken_air-fryer-ckbk_062819_28501105.jpg,https://www.diabetesfoodhub.org/recipes/air-fryer-buttermilk-fried-chicken.html?home-category_id=20,,7.0,3.5,24.0,160.0,32.0,8.0
579,Veggie Spring Rolls with Peanut Sauce,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/579-diabetic-veggie-spring-rolls-peanut-sauce_Diabetes-cookbook_081618_1021x779_28501105.jpg,https://www.diabetesfoodhub.org/recipes/veggie-spring-rolls-with-peanut-sauce.html?home-category_id=20,,9.0,4.0,3.0,80.0,3.0,0.0
2011,Mediterranean Zucchini,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/2011-diabetic-Mediterranean-Zucchini_KDBH-bookazine_012821_28501105.jpg,https://www.diabetesfoodhub.org/recipes/mediterranean-zucchini.html?home-category_id=20,20 min,3.0,3.0,2.0,40.0,31.0,5.0
1574,Strawberry-Lemon Cheesecake,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/strawberry-lemon-cheesecake-Sep15_2567585477.jpg,https://www.diabetesfoodhub.org/recipes/strawberry-lemon-‚cheesecake.html?home-category_id=20,,17.0,0.5,11.0,115.0,11.0,0.0
502,Southern Broccoli Salad,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/502-diabetic-southern-broccoli-salad_shutterstock1563807805_120919_28501105.jpg,https://www.diabetesfoodhub.org/recipes/southern-broccoli-salad.html?home-category_id=20,,11.0,4.0,3.0,85.0,7.0,0.0
1944,Easy Egg Muffins,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1944-diabetic-breakfast-easy-egg-spinach-muffins_DCME_AdobeStock211356942_040120_28501105.jpg,https://www.diabetesfoodhub.org/recipes/easy-egg-muffins.html?home-category_id=20,25 min,1.0,3.0,6.0,50.0,34.0,2.0
340,Low Carb Lunchbox,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Recid_340_Low_Carb_Lunchbox_MG_4945-Edit-%28ZF-5661-35964-1-130%29_02282018_438153979.jpg,https://www.diabetesfoodhub.org/recipes/low-carb-lunchbox.html?home-category_id=20,,33.0,18.0,21.0,360.0,14.0,2.0
1510,Shrimp Jambalaya,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/shrimp-jambalaya_2567585477.jpg,https://www.diabetesfoodhub.org/recipes/shrimp-jambalaya.html?home-category_id=20,10 min,15.0,4.0,20.0,170.0,6.0,1.0
1672,Turkey & Barley Soup,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/1672-diabetic-turkey-barley-soup_Diabetes-Cookbook_DF_101818_1021x779_28501105.jpg,https://www.diabetesfoodhub.org/recipes/diabetes-turkey-barley-soup.html?home-category_id=20,25 min,21.0,4.5,25.0,220.0,2.0,0.0
2124,Banana Chocolate Chip Mini Muffins,https://static.diabetesfoodhub.org/system/thumbs/system/images/recipes/Banana%20Choc%20Chip%20Muffins_7376454.jpg,https://www.diabetesfoodhub.org/recipes/banana-chocolate-chip-mini-muffins.html?home-category_id=20,25 min,19.0,2.5,4.0,100.0,8.0,1.0
